# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac,,
8/8/2021 6:30,199186,1152010,845059,,
8/8/2021 6:35,199186,1128240,845062,,
8/8/2021 6:40,199186,1082500,844047,,
8/8/2021 6:45,199186,1083570,844848,,
8/8/2021 6:50,199186,1053450,845532,,
8/8/2021 6:55,199186,1038310,848481,,
8/8/2021 7:00,199186,1032100,846771,,
8/8/2021 7:05,199186,1073270,848043,,
8/8/2021 7:10,199186,1064150,851973,,
8/8/2021 7:15,199186,1011950,846092,,
8/8/2021 7:20,199186,1020900,847733,,
8/8/2021 7:25,199186,1077300,863484,,
8/8/2021 7:30,199186,1023680,850372,,
8/8/2021 7:35,199186,992477,849613,,
8/8/2021 7:40,199186,977381,858492,,
8/8/2021 7:45,199186,1020540,864301,,
8/8/2021 7:50,199186,1023540,861780,,
8/8/2021 7:55,199186,1021860,869505,,
8/8/2021 8:00,199186,1070380,880651,,
8/8/2021 8:05,199186,1064080,884949,,
8/8/2021 8:10,199186,1052920,889280,,
8/8/2021 8:15,199186,1024960,884143,,
8/8/2021 8:20,199186,1064360,901844,,
8/8/2021 8:25,199186,1127270,922033,,
8/8/2021 8:30,199186,1128030,927241,,
8/8/2021 8:35,199186,1104560,923579,,
8/8/2021 8:40,199186,1097780,921841,,
8/8/2021 8:45,199186,1091220,927716,,
8/8/2021 8:50,199186,1135800,944879,,
8/8/2021 8:55,199186,1231870,994618,,
8/8/2021 9:00,199186,1141750,949326,,
8/8/2021 9:05,199186,1141830,961103,,
8/8/2021 9:10,199186,1269930,1005780,,
8/8/2021 9:15,199186,1187730,957981,,
8/8/2021 9:20,199186,1266620,985509,,
8/8/2021 9:25,199186,1403020,1029070,,
8/8/2021 9:30,199186,1346970,1012630,,
8/8/2021 9:35,199186,1344960,1017170,,
8/8/2021 9:40,199186,1524900,1090760,,
8/8/2021 9:45,199186,1293880,997689,,
8/8/2021 9:50,199186,1508080,1092430,,
8/8/2021 9:55,199186,1272730,1003810,,
8/8/2021 10:00,199186,1443760,1077760,,
8/8/2021 10:05,199186,1374120,1051790,,
8/8/2021 10:10,199186,1440270,1087990,,
8/8/2021 10:15,199186,1346220,1044970,,
8/8/2021 10:20,199186,1405160,1068470,,
8/8/2021 10:25,199186,1501680,1117800,,
8/8/2021 10:30,199186,1342060,1049270,,
8/8/2021 10:35,199186,1532490,1132770,,
8/8/2021 10:40,199186,1415940,1088990,,
8/8/2021 10:45,199186,1511800,1112940,,
8/8/2021 10:50,199186,1547130,1139160,,
8/8/2021 10:55,199186,1471820,1113010,,
8/8/2021 11:00,199186,1501500,1126470,,
8/8/2021 11:05,199186,1487110,1115820,,
8/8/2021 11:10,199186,1473040,1114930,,
8/8/2021 11:15,199186,1420950,1096860,,
8/8/2021 11:20,199186,1394230,1098840,,
8/8/2021 11:25,199186,1471210,1116210,,
8/8/2021 11:30,199186,1517800,1139200,,
8/8/2021 11:35,199186,1594690,1156880,,
8/8/2021 11:40,199186,1424470,1088550,,
8/8/2021 11:45,199186,1735620,1216400,,
8/8/2021 11:50,199186,1580300,1153350,,
8/8/2021 11:55,199186,1641880,1170120,,
8/8/2021 12:00,199186,1720270,1184750,,
8/8/2021 12:05,199186,1608670,1120850,,
8/8/2021 12:10,199186,1642190,1147900,,
8/8/2021 12:15,199186,1483810,1122150,,
8/8/2021 12:20,199186,1619580,1137530,,
8/8/2021 12:25,199186,1589970,1168020,,
8/8/2021 12:30,199186,1721710,1193160,,
8/8/2021 12:35,199186,1685920,1183050,,
8/8/2021 12:40,199186,1682720,1203150,,
8/8/2021 12:45,199186,1556110,1133860,,
8/8/2021 12:50,199186,1859680,1257360,,
8/8/2021 12:55,199186,1561130,1135310,,
8/8/2021 13:00,199186,1660950,1172040,,
8/8/2021 13:05,199186,1723920,1202910,,
8/8/2021 13:10,199186,1724610,1192720,,
8/8/2021 13:15,199186,1700000,1175240,,
8/8/2021 13:20,199186,1782080,1209850,,
8/8/2021 13:25,199186,1762100,1189270,,
8/8/2021 13:30,199186,1698060,1186060,,
8/8/2021 13:35,199186,1782720,1216740,,
8/8/2021 13:40,199186,1737570,1194990,,
8/8/2021 13:45,199186,1809690,1228360,,
8/8/2021 13:50,199186,1818360,1230700,,
8/8/2021 13:55,199186,1880010,1227600,,
8/8/2021 14:00,199186,1856900,1212660,,
8/8/2021 14:05,199186,1919070,1249540,,
8/8/2021 14:10,199186,1846580,1215720,,
8/8/2021 14:15,199186,1849210,1210030,,
8/8/2021 14:20,199186,1899930,1221580,,
8/8/2021 14:25,199186,1872140,1210860,,
8/8/2021 14:30,199186,2067760,1285920,,
8/8/2021 14:35,199186,1936490,1224180,,
8/8/2021 14:40,199186,1913880,1207590,,
8/8/2021 14:45,199186,2031260,1254870,,
8/8/2021 14:50,199186,2043790,1258410,,
8/8/2021 14:55,199186,1905950,1209400,,
8/8/2021 15:00,199186,1998600,1246950,,
8/8/2021 15:05,199186,2146920,1288230,,
8/8/2021 15:10,199186,2126190,1265690,,
8/8/2021 15:15,199186,2174580,1295710,,
8/8/2021 15:20,199186,2060560,1236310,,
8/8/2021 15:25,199186,2157090,1270140,,
8/8/2021 15:30,199186,2123200,1253270,,
8/8/2021 15:35,199186,2123220,1270050,,
8/8/2021 15:40,199186,2087050,1246980,,
8/8/2021 15:45,199186,2169040,1284240,,
8/8/2021 15:50,199186,2079860,1243220,,
8/8/2021 15:55,199186,2187380,1276260,,
8/8/2021 16:00,199186,2200900,1273040,,
8/8/2021 16:05,199186,2368120,1328910,,
8/8/2021 16:10,199186,2283440,1278860,,
8/8/2021 16:15,199186,2158940,1223420,,
8/8/2021 16:20,199186,2335060,1289610,,
8/8/2021 16:25,199186,2372770,1313260,,
8/8/2021 16:30,199186,2436930,1319170,,
8/8/2021 16:35,199186,2439480,1311300,,
8/8/2021 16:40,199186,2346920,1281190,,
8/8/2021 16:45,199186,2289590,1242420,,
8/8/2021 16:50,199186,2316580,1252180,,
8/8/2021 16:55,199186,2547310,1327170,,
8/8/2021 17:00,199186,2400640,1274850,,
8/8/2021 17:05,199186,2417180,1286860,,
8/8/2021 17:10,199186,2461180,1294520,,
8/8/2021 17:15,199186,2321400,1242110,,
8/8/2021 17:20,199186,2518070,1297680,,
8/8/2021 17:25,199186,2546840,1303950,,
8/8/2021 17:30,199186,2632650,1318020,,
8/8/2021 17:35,199186,2677580,1312160,,
