# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac
8/10/2021 0:20,199186,1391570,923571
8/10/2021 0:25,199186,1381670,925844
8/10/2021 0:30,199186,1329010,906873
8/10/2021 0:35,199186,1302670,897820
8/10/2021 0:40,199186,1424960,943410
8/10/2021 0:45,199186,1258370,892241
8/10/2021 0:50,199186,1256370,886312
8/10/2021 0:55,199186,1301710,909804
8/10/2021 1:00,199186,1255570,898710
8/10/2021 1:05,199186,1240620,894703
8/10/2021 1:10,199186,1243490,901191
8/10/2021 1:15,199186,1205770,889411
8/10/2021 1:20,199186,1268230,905738
8/10/2021 1:25,199186,1230970,887488
8/10/2021 1:30,199186,1196100,879131
8/10/2021 1:35,199186,1215160,891973
8/10/2021 1:40,199186,1158280,871508
8/10/2021 1:45,199186,1183240,886271
8/10/2021 1:50,199186,1161080,878986
8/10/2021 1:55,199186,1165680,877374
8/10/2021 2:00,199186,1197240,885135
8/10/2021 2:05,199186,1218900,888883
8/10/2021 2:10,199186,1171070,865325
8/10/2021 2:15,199186,1181940,888598
8/10/2021 2:20,199186,1201730,885667
8/10/2021 2:25,199186,1186100,873802
8/10/2021 2:30,199186,1168040,867592
8/10/2021 2:35,199186,1178740,869555
8/10/2021 2:40,199186,1134750,864719
8/10/2021 2:45,199186,1122590,857549
8/10/2021 2:50,199186,1115280,852860
8/10/2021 2:55,199186,1105200,848209
8/10/2021 3:00,199186,1112780,848492
8/10/2021 3:05,199186,1097540,856278
8/10/2021 3:10,199186,1082290,847807
8/10/2021 3:15,199186,1125840,852616
8/10/2021 3:20,199186,1160590,859889
8/10/2021 3:25,199186,1196370,855854
8/10/2021 3:30,199186,1131910,848124
8/10/2021 3:35,199186,1137280,852265
8/10/2021 3:40,199186,1110470,848966
8/10/2021 3:45,199186,1097600,850205
8/10/2021 3:50,199186,1095090,844898
8/10/2021 3:55,199186,1156460,850647
8/10/2021 4:00,199186,1137620,846136
8/10/2021 4:05,199186,1138430,846820
8/10/2021 4:10,199186,1176060,847755
8/10/2021 4:15,199186,1161650,854610
8/10/2021 4:20,199186,1136570,848841
8/10/2021 4:25,199186,1167260,865085
8/10/2021 4:30,199186,1198580,854683
8/10/2021 4:35,199186,1226810,851683
8/10/2021 4:40,199186,1205070,850103
8/10/2021 4:45,199186,1204400,850875
8/10/2021 4:50,199186,1209910,850411
8/10/2021 4:55,199186,1223820,848344
8/10/2021 5:00,199186,1255700,850353
8/10/2021 5:05,199186,1255100,851698
8/10/2021 5:10,199186,1244770,853534
8/10/2021 5:15,199186,1221100,853423
8/10/2021 5:20,199186,1225620,861468
8/10/2021 5:25,199186,1287020,855988
8/10/2021 5:30,199186,1269860,850982
8/10/2021 5:35,199186,1299350,854284
8/10/2021 5:40,199186,1317130,856968
8/10/2021 5:45,199186,1293390,858018
8/10/2021 5:50,199186,1299560,856866
8/10/2021 5:55,199186,1351490,859542
8/10/2021 6:00,199186,1327710,856514
8/10/2021 6:05,199186,1378800,853656
8/10/2021 6:10,199186,1393230,860741
8/10/2021 6:15,199186,1378240,862582
8/10/2021 6:20,199186,1396630,868230
8/10/2021 6:25,199186,1384940,860312
8/10/2021 6:30,199186,1405950,866034
8/10/2021 6:35,199186,1391870,864168
8/10/2021 6:40,199186,1407650,871621
8/10/2021 6:45,199186,1365200,869740
8/10/2021 6:50,199186,1459070,884516
8/10/2021 6:55,199186,1528320,896571
8/10/2021 7:00,199186,1489680,892888
8/10/2021 7:05,199186,1516320,883953
8/10/2021 7:10,199186,1521590,882796
8/10/2021 7:15,199186,1520470,885481
8/10/2021 7:20,199186,1601100,911365
8/10/2021 7:25,199186,1585880,910462
8/10/2021 7:30,199186,1556790,909645
8/10/2021 7:35,199186,1540150,914174
8/10/2021 7:40,199186,1602210,933367
8/10/2021 7:45,199186,1655250,940617
8/10/2021 7:50,199186,1694370,949856
8/10/2021 7:55,199186,1630360,933129
8/10/2021 8:00,199186,1590470,936917
8/10/2021 8:05,199186,1610990,964330
8/10/2021 8:10,199186,1735820,990959
8/10/2021 8:15,199186,1630720,985322
8/10/2021 8:20,199186,1622540,965120
8/10/2021 8:25,199186,1695240,994352
8/10/2021 8:30,199186,1694840,995623
8/10/2021 8:35,199186,1604970,973583
8/10/2021 8:40,199186,1791250,1030080
8/10/2021 8:45,199186,1697160,1022880
8/10/2021 8:50,199186,1792190,1047900
8/10/2021 8:55,199186,1800400,1071320
8/10/2021 9:00,199186,1621100,1015720
8/10/2021 9:05,199186,1715630,1050610
8/10/2021 9:10,199186,1655390,1047430
8/10/2021 9:15,199186,1567230,1030380
8/10/2021 9:20,199186,1754360,1071280
8/10/2021 9:25,199186,1712560,1079470
8/10/2021 9:30,199186,1695770,1064870
8/10/2021 9:35,199186,1905280,1085870
8/10/2021 9:40,199186,1646820,1038310
8/10/2021 9:45,199186,1556380,1030550
8/10/2021 9:50,199186,1823690,1087980
8/10/2021 9:55,199186,1703710,1083020
8/10/2021 10:00,199186,1648220,1072660
8/10/2021 10:05,199186,1690560,1096220
8/10/2021 10:10,199186,1802270,1125480
8/10/2021 10:15,199186,1686500,1092850
8/10/2021 10:20,199186,1687780,1108380
8/10/2021 10:25,199186,1639770,1072550
8/10/2021 10:30,199186,1801330,1151880
8/10/2021 10:35,199186,1679970,1098950
8/10/2021 10:40,199186,1641530,1097140
8/10/2021 10:45,199186,1713150,1123080
8/10/2021 10:50,199186,1574390,1065540
8/10/2021 10:55,199186,1746290,1109910
8/10/2021 11:00,199186,1794560,1160430
8/10/2021 11:05,199186,1676550,1118080
8/10/2021 11:10,199186,1737990,1136890
8/10/2021 11:15,199186,1751890,1143820
8/10/2021 11:20,199186,1762440,1141220
8/10/2021 11:25,199186,1722660,1128750
8/10/2021 11:30,199186,1831490,1154060
8/10/2021 11:35,199186,1775420,1154990
8/10/2021 11:40,199186,1787050,1151350
8/10/2021 11:45,199186,1750120,1157810
8/10/2021 11:50,199186,1710410,1139420
8/10/2021 11:55,199186,1717210,1142870
8/10/2021 12:00,199186,1720800,1138360
8/10/2021 12:05,199186,1625840,1097110
8/10/2021 12:10,199186,1808840,1168070
8/10/2021 12:15,199186,1675900,1116740
8/10/2021 12:20,199186,1764070,1154180
8/10/2021 12:25,199186,1811250,1182920
8/10/2021 12:30,199186,1672760,1132470
8/10/2021 12:35,199186,1659850,1141670
8/10/2021 12:40,199186,1708550,1147580
8/10/2021 12:45,199186,1717450,1145440
8/10/2021 12:50,199186,1710290,1141420
8/10/2021 12:55,199186,1706330,1150010
8/10/2021 13:00,199186,1844170,1200830
8/10/2021 13:05,199186,1915750,1208130
8/10/2021 13:10,199186,1713020,1125410
8/10/2021 13:15,199186,1734260,1154210
8/10/2021 13:20,199186,1858290,1201740
8/10/2021 13:25,199186,1803930,1174000
8/10/2021 13:30,199186,1772650,1169390
8/10/2021 13:35,199186,1794910,1161700
8/10/2021 13:40,199186,1821430,1179410
8/10/2021 13:45,199186,1866850,1191840
8/10/2021 13:50,199186,1742260,1160300
8/10/2021 13:55,199186,1779600,1184290
8/10/2021 14:00,199186,1775340,1167540
8/10/2021 14:05,199186,1872880,1202100
8/10/2021 14:10,199186,1876010,1199550
8/10/2021 14:15,199186,1810180,1160200
8/10/2021 14:20,199186,1889720,1174280
8/10/2021 14:25,199186,2065790,1248920
8/10/2021 14:30,199186,1979990,1221770
8/10/2021 14:35,199186,1916750,1200960
8/10/2021 14:40,199186,2061810,1247240
8/10/2021 14:45,199186,1946280,1190830
8/10/2021 14:50,199186,2073400,1240400
8/10/2021 14:55,199186,2025990,1206360
8/10/2021 15:00,199186,2101580,1234320
8/10/2021 15:05,199186,2080700,1205150
8/10/2021 15:10,199186,2160680,1250370
8/10/2021 15:15,199186,2164880,1245140
8/10/2021 15:20,199186,2299770,1280560
8/10/2021 15:25,199186,2269120,1260030
8/10/2021 15:30,199186,2219880,1235010
8/10/2021 15:35,199186,2272630,1252850
8/10/2021 15:40,199186,2333040,1259990
8/10/2021 15:45,199186,2323610,1258270
8/10/2021 15:50,199186,2304080,1247180
8/10/2021 15:55,199186,2377650,1264110
8/10/2021 16:00,199186,2417280,1278130
8/10/2021 16:05,199186,2364320,1252260
8/10/2021 16:10,199186,2471280,1298440
8/10/2021 16:15,199186,2314250,1239580
8/10/2021 16:20,199186,2389150,1248200
8/10/2021 16:25,199186,2523130,1283320
8/10/2021 16:30,199186,2444970,1252360
8/10/2021 16:35,199186,2461430,1257010
8/10/2021 16:40,199186,2492140,1252180
8/10/2021 16:45,199186,2457410,1243500
8/10/2021 16:50,199186,2476750,1254620
8/10/2021 16:55,199186,2619930,1292490
8/10/2021 17:00,199186,2498060,1236290
8/10/2021 17:05,199186,2507940,1238020
8/10/2021 17:10,199186,2694480,1304720
8/10/2021 17:15,199186,2656020,1276400
8/10/2021 17:20,199186,2713900,1300280
8/10/2021 17:25,199186,2505470,1223360
8/10/2021 17:30,199186,2564070,1229740
8/10/2021 17:35,199186,2712190,1281380
8/10/2021 17:40,199186,2716240,1269450
8/10/2021 17:45,199186,2678620,1254200
8/10/2021 17:50,199186,2684030,1248750
8/10/2021 17:55,199186,2746040,1271860
8/10/2021 18:00,199186,2621810,1220410
8/10/2021 18:05,199186,2639210,1224850
8/10/2021 18:10,199186,2635330,1218670
8/10/2021 18:15,199186,2607070,1204250
8/10/2021 18:20,199186,2716900,1255050
8/10/2021 18:25,199186,2731210,1250970
8/10/2021 18:30,199186,2686070,1235480
8/10/2021 18:35,199186,2621280,1196640
8/10/2021 18:40,199186,2665780,1210770
8/10/2021 18:45,199186,2698580,1227910
8/10/2021 18:50,199186,2489750,1143600
8/10/2021 18:55,199186,2725710,1232020
8/10/2021 19:00,199186,2714910,1218090
8/10/2021 19:05,199186,2715910,1206010
8/10/2021 19:10,199186,2701810,1195500
8/10/2021 19:15,199186,2647030,1183930
8/10/2021 19:20,199186,2550250,1155940
8/10/2021 19:25,199186,2692220,1207710
8/10/2021 19:30,199186,2461530,1121550
8/10/2021 19:35,199186,2708460,1214690
8/10/2021 19:40,199186,2593510,1156060
8/10/2021 19:45,199186,2574860,1149390
8/10/2021 19:50,199186,2526000,1140850
8/10/2021 19:55,199186,2558670,1143890
8/10/2021 20:00,199186,2588830,1166480
8/10/2021 20:05,199186,2426930,1103770
8/10/2021 20:10,199186,2514700,1128070
8/10/2021 20:15,199186,2575300,1165300
8/10/2021 20:20,199186,2538750,1145120
8/10/2021 20:25,199186,2517660,1136170
8/10/2021 20:30,199186,2507020,1127520
8/10/2021 20:35,199186,2528000,1138750
8/10/2021 20:40,199186,2450820,1115360
8/10/2021 20:45,199186,2430870,1116010
8/10/2021 20:50,199186,2366570,1095110
8/10/2021 20:55,199186,2421200,1106840
8/10/2021 21:00,199186,2515260,1150280
8/10/2021 21:05,199186,2346440,1087070
8/10/2021 21:10,199186,2423770,1109520
8/10/2021 21:15,199186,2443920,1114810
8/10/2021 21:20,199186,2267730,1049820
8/10/2021 21:25,199186,2351000,1093750
8/10/2021 21:30,199186,2377190,1100140
8/10/2021 21:35,199186,2311340,1070350
8/10/2021 21:40,199186,2306180,1082150
8/10/2021 21:45,199186,2244450,1067770
8/10/2021 21:50,199186,2221790,1057990
8/10/2021 21:55,199186,2177670,1039060
8/10/2021 22:00,199186,2125360,1025140
8/10/2021 22:05,199186,2243030,1072280
8/10/2021 22:10,199186,2077260,1023860
8/10/2021 22:15,199186,2134740,1048480
8/10/2021 22:20,199186,2089450,1038320
8/10/2021 22:25,199186,2045970,1033620
8/10/2021 22:30,199186,2036810,1024000
8/10/2021 22:35,199186,1959940,1007880
8/10/2021 22:40,199186,1925920,1009060
8/10/2021 22:45,199186,1829640,978066
8/10/2021 22:50,199186,1857650,994454
8/10/2021 22:55,199186,1810720,984490
8/10/2021 23:00,199186,1843040,993106
8/10/2021 23:05,199186,1776800,982363
8/10/2021 23:10,199186,1723830,972630
8/10/2021 23:15,199186,1635640,944584
8/10/2021 23:20,199186,1670060,959282
8/10/2021 23:25,199186,1619140,951717
8/10/2021 23:30,199186,1567110,935748
8/10/2021 23:35,199186,1569160,942034
8/10/2021 23:40,199186,1491480,923176
8/10/2021 23:45,199186,1501750,934202
8/10/2021 23:50,199186,1486850,934364
8/10/2021 23:55,199186,1492100,946197
8/11/2021 0:00,199186,1415090,921954
8/11/2021 0:05,199186,1420190,929064
8/11/2021 0:10,199186,1427590,925348
8/11/2021 0:15,199186,1408150,915344
8/11/2021 0:20,199186,1348780,903305
8/11/2021 0:25,199186,1356510,912047
8/11/2021 0:30,199186,1276500,891376
8/11/2021 0:35,199186,1287890,887671
8/11/2021 0:40,199186,1284740,884193
8/11/2021 0:45,199186,1186950,869170
8/11/2021 0:50,199186,1185400,858889
8/11/2021 0:55,199186,1179520,866968
8/11/2021 1:00,199186,1159280,865691
8/11/2021 1:05,199186,1144850,863237
8/11/2021 1:10,199186,1148270,862131
8/11/2021 1:15,199186,1104310,852516
8/11/2021 1:20,199186,1141420,859568
8/11/2021 1:25,199186,1115240,852330
8/11/2021 1:30,199186,1145180,861318
8/11/2021 1:35,199186,1138910,860712
8/11/2021 1:40,199186,1135170,857388
8/11/2021 1:45,199186,1095180,848680
8/11/2021 1:50,199186,1116280,859583
8/11/2021 1:55,199186,1089470,855909
8/11/2021 2:00,199186,1090740,847868
8/11/2021 2:05,199186,1112720,847719
8/11/2021 2:10,199186,1123780,845429
8/11/2021 2:15,199186,1062370,845317
8/11/2021 2:20,199186,1108070,853939
8/11/2021 2:25,199186,1133710,860361
8/11/2021 2:30,199186,1164390,862822
8/11/2021 2:35,199186,1110610,847492
8/11/2021 2:40,199186,1094500,847140
8/11/2021 2:45,199186,1113680,849271
8/11/2021 2:50,199186,1080690,847093
8/11/2021 2:55,199186,1103920,850361
8/11/2021 3:00,199186,1120180,850178
8/11/2021 3:05,199186,1067050,846671
8/11/2021 3:10,199186,1076840,843544
8/11/2021 3:15,199186,1097420,842673
8/11/2021 3:20,199186,1111470,842164
8/11/2021 3:25,199186,1138340,844331
8/11/2021 3:30,199186,1113400,842515
8/11/2021 3:35,199186,1105340,842773
8/11/2021 3:40,199186,1081890,842228
8/11/2021 3:45,199186,1080860,843192
8/11/2021 3:50,199186,1091790,844175
8/11/2021 3:55,199186,1120560,842829
8/11/2021 4:00,199186,1113640,841663
8/11/2021 4:05,199186,1129750,842593
8/11/2021 4:10,199186,1165050,843533
8/11/2021 4:15,199186,1109770,843462
8/11/2021 4:20,199186,1130460,844086
8/11/2021 4:25,199186,1105590,845441
8/11/2021 4:30,199186,1175780,849333
8/11/2021 4:35,199186,1222600,856838
8/11/2021 4:40,199186,1211410,849278
8/11/2021 4:45,199186,1192150,847413
8/11/2021 4:50,199186,1203740,847844
8/11/2021 4:55,199186,1215700,845297
8/11/2021 5:00,199186,1253330,845631
8/11/2021 5:05,199186,1249480,847580
8/11/2021 5:10,199186,1252470,848904
8/11/2021 5:15,199186,1198880,848790
8/11/2021 5:20,199186,1204050,849167
8/11/2021 5:25,199186,1263420,849618
8/11/2021 5:30,199186,1277600,850417
8/11/2021 5:35,199186,1274810,849922
8/11/2021 5:40,199186,1301470,849147
8/11/2021 5:45,199186,1273850,852209
8/11/2021 5:50,199186,1288960,855319
8/11/2021 5:55,199186,1336560,857327
8/11/2021 6:00,199186,1339760,855062
8/11/2021 6:05,199186,1365750,851041
8/11/2021 6:10,199186,1379500,851850
8/11/2021 6:15,199186,1328760,851618
8/11/2021 6:20,199186,1349070,857122
8/11/2021 6:25,199186,1372980,855481
8/11/2021 6:30,199186,1388000,858420
8/11/2021 6:35,199186,1353450,859598
8/11/2021 6:40,199186,1380750,860566
8/11/2021 6:45,199186,1383330,870982
8/11/2021 6:50,199186,1386040,870274
8/11/2021 6:55,199186,1408180,871914
8/11/2021 7:00,199186,1399070,881846
8/11/2021 7:05,199186,1427560,880027
8/11/2021 7:10,199186,1472770,889644
8/11/2021 7:15,199186,1498730,901213
8/11/2021 7:20,199186,1507190,893761
8/11/2021 7:25,199186,1458160,897484
8/11/2021 7:30,199186,1411920,893854
8/11/2021 7:35,199186,1422070,911840
8/11/2021 7:40,199186,1450710,911041
8/11/2021 7:45,199186,1492080,925835
8/11/2021 7:50,199186,1595800,945517
8/11/2021 7:55,199186,1553440,924676
8/11/2021 8:00,199186,1549300,929121
8/11/2021 8:05,199186,1579000,930420
8/11/2021 8:10,199186,1630680,942970
8/11/2021 8:15,199186,1551830,935846
8/11/2021 8:20,199186,1569010,939386
8/11/2021 8:25,199186,1635710,965834
8/11/2021 8:30,199186,1637720,968691
8/11/2021 8:35,199186,1678860,972628
8/11/2021 8:40,199186,1608340,955764
8/11/2021 8:45,199186,1718440,1030110
8/11/2021 8:50,199186,1637350,1004360
8/11/2021 8:55,199186,1638790,1013450
8/11/2021 9:00,199186,1755100,1057630
8/11/2021 9:05,199186,1594790,1002450
8/11/2021 9:10,199186,1687880,1054580
8/11/2021 9:15,199186,1610050,1030670
8/11/2021 9:20,199186,1587860,1017570
8/11/2021 9:25,199186,1692670,1053800
8/11/2021 9:30,199186,1809550,1078470
8/11/2021 9:35,199186,1771170,1040480
8/11/2021 9:40,199186,1716920,1033220
8/11/2021 9:45,199186,1751240,1051900
8/11/2021 9:50,199186,1658500,1023870
8/11/2021 9:55,199186,1681020,1060170
8/11/2021 10:00,199186,1658590,1061490
8/11/2021 10:05,199186,1731480,1077030
8/11/2021 10:10,199186,1743900,1067940
8/11/2021 10:15,199186,1663560,1057520
8/11/2021 10:20,199186,1774670,1102240
8/11/2021 10:25,199186,1720370,1099650
8/11/2021 10:30,199186,1536050,1056300
8/11/2021 10:35,199186,1710600,1102610
8/11/2021 10:40,199186,1729820,1116470
8/11/2021 10:45,199186,1607750,1061430
8/11/2021 10:50,199186,1656540,1092960
8/11/2021 10:55,199186,1741400,1136430
8/11/2021 11:00,199186,1777190,1122540
8/11/2021 11:05,199186,1798850,1124170
8/11/2021 11:10,199186,1645230,1065610
8/11/2021 11:15,199186,1884520,1131710
8/11/2021 11:20,199186,1922480,1119400
8/11/2021 11:25,199186,1785310,1094410
8/11/2021 11:30,199186,1868440,1122750
8/11/2021 11:35,199186,1683180,1067440
8/11/2021 11:40,199186,1830340,1115510
8/11/2021 11:45,199186,1777380,1100380
8/11/2021 11:50,199186,1795850,1142060
8/11/2021 11:55,199186,1588040,1065930
8/11/2021 12:00,199186,1749750,1135690
8/11/2021 12:05,199186,1740030,1132420
8/11/2021 12:10,199186,1815640,1139520
8/11/2021 12:15,199186,1850820,1151220
8/11/2021 12:20,199186,1621460,1095450
8/11/2021 12:25,199186,1615840,1108180
8/11/2021 12:30,199186,1649080,1129230
8/11/2021 12:35,199186,1664060,1140230
8/11/2021 12:40,199186,1882490,1194120
8/11/2021 12:45,199186,1817240,1159310
8/11/2021 12:50,199186,1652330,1111120
8/11/2021 12:55,199186,1731140,1165340
8/11/2021 13:00,199186,1718230,1143540
8/11/2021 13:05,199186,1825190,1169590
8/11/2021 13:10,199186,1704920,1134310
8/11/2021 13:15,199186,1820170,1182120
8/11/2021 13:20,199186,1725560,1141130
8/11/2021 13:25,199186,1827670,1171560
8/11/2021 13:30,199186,1865930,1185570
8/11/2021 13:35,199186,1843970,1168090
8/11/2021 13:40,199186,1713170,1128470
8/11/2021 13:45,199186,1820440,1162740
8/11/2021 13:50,199186,1892330,1213520
8/11/2021 13:55,199186,1852030,1176010
8/11/2021 14:00,199186,1803760,1142760
8/11/2021 14:05,199186,1805330,1146310
8/11/2021 14:10,199186,1976590,1169890
8/11/2021 14:15,199186,1870120,1135510
8/11/2021 14:20,199186,2092490,1208540
8/11/2021 14:25,199186,2068400,1188790
8/11/2021 14:30,199186,1959890,1156460
8/11/2021 14:35,199186,2008520,1153680
8/11/2021 14:40,199186,2067390,1173120
8/11/2021 14:45,199186,2191520,1215690
8/11/2021 14:50,199186,2031120,1153360
8/11/2021 14:55,199186,2164770,1201560
8/11/2021 15:00,199186,2053490,1148660
8/11/2021 15:05,199186,2111920,1168510
8/11/2021 15:10,199186,2309090,1229560
8/11/2021 15:15,199186,2256080,1222250
8/11/2021 15:20,199186,2145430,1173840
8/11/2021 15:25,199186,2321900,1225190
8/11/2021 15:30,199186,2319360,1215710
8/11/2021 15:35,199186,2385400,1249070
8/11/2021 15:40,199186,2431370,1247300
8/11/2021 15:45,199186,2347940,1194940
8/11/2021 15:50,199186,2345950,1181140
8/11/2021 15:55,199186,2379800,1190020
8/11/2021 16:00,199186,2447590,1210590
8/11/2021 16:05,199186,2526370,1218270
8/11/2021 16:10,199186,2413800,1184090
8/11/2021 16:15,199186,2295820,1146380
8/11/2021 16:20,199186,2426150,1183600
8/11/2021 16:25,199186,2531260,1210000
8/11/2021 16:30,199186,2333030,1120610
8/11/2021 16:35,199186,2526600,1215100
8/11/2021 16:40,199186,2410740,1159920
8/11/2021 16:45,199186,2629860,1250370
8/11/2021 16:50,199186,2523800,1215970
8/11/2021 16:55,199186,2437930,1185010
8/11/2021 17:00,199186,2524020,1208040
8/11/2021 17:05,199186,2584630,1232470
8/11/2021 17:10,199186,2569420,1208950
8/11/2021 17:15,199186,2534590,1199980
8/11/2021 17:20,199186,2602470,1229530
8/11/2021 17:25,199186,2569520,1214820
8/11/2021 17:30,199186,2564780,1197840
8/11/2021 17:35,199186,2515580,1180780
8/11/2021 17:40,199186,2513540,1164280
8/11/2021 17:45,199186,2640070,1210170
8/11/2021 17:50,199186,2629830,1215470
8/11/2021 17:55,199186,2561270,1184370
8/11/2021 18:00,199186,2652380,1224210
8/11/2021 18:05,199186,2483040,1184020
8/11/2021 18:10,199186,2456300,1169660
8/11/2021 18:15,199186,2682660,1255370
8/11/2021 18:20,199186,2639320,1232150
8/11/2021 18:25,199186,2505160,1171220
8/11/2021 18:30,199186,2491770,1155540
8/11/2021 18:35,199186,2713630,1245200
8/11/2021 18:40,199186,2596600,1187850
8/11/2021 18:45,199186,2586330,1177470
8/11/2021 18:50,199186,2572580,1165720
8/11/2021 18:55,199186,2654570,1195160
8/11/2021 19:00,199186,2617920,1174590
8/11/2021 19:05,199186,2572720,1153780
8/11/2021 19:10,199186,2568610,1150770
8/11/2021 19:15,199186,2590650,1163680
8/11/2021 19:20,199186,2494040,1132330
8/11/2021 19:25,199186,2551930,1158980
8/11/2021 19:30,199186,2463280,1123080
8/11/2021 19:35,199186,2501520,1138060
8/11/2021 19:40,199186,2473640,1101470
8/11/2021 19:45,199186,2572290,1155220
8/11/2021 19:50,199186,2485950,1127630
8/11/2021 19:55,199186,2547420,1145010
8/11/2021 20:00,199186,2470020,1116110
8/11/2021 20:05,199186,2407320,1096250
8/11/2021 20:10,199186,2530710,1139570
8/11/2021 20:15,199186,2410920,1091330
8/11/2021 20:20,199186,2372560,1083050
8/11/2021 20:25,199186,2449170,1113720
8/11/2021 20:30,199186,2441440,1104190
8/11/2021 20:35,199186,2501350,1135100
8/11/2021 20:40,199186,2334970,1076950
8/11/2021 20:45,199186,2242860,1046790
8/11/2021 20:50,199186,2236940,1048230
8/11/2021 20:55,199186,2246760,1039530
8/11/2021 21:00,199186,2379270,1101180
8/11/2021 21:05,199186,2250750,1045500
8/11/2021 21:10,199186,2325000,1068630
8/11/2021 21:15,199186,2322350,1070530
8/11/2021 21:20,199186,2278560,1056150
8/11/2021 21:25,199186,2287960,1069280
8/11/2021 21:30,199186,2195650,1031740
8/11/2021 21:35,199186,2102000,995008
8/11/2021 21:40,199186,2049000,987348
8/11/2021 21:45,199186,2061300,1002710
8/11/2021 21:50,199186,2087100,1009070
8/11/2021 21:55,199186,2057450,998045
8/11/2021 22:00,199186,1997230,978088
8/11/2021 22:05,199186,1978790,972795
8/11/2021 22:10,199186,2049640,1016300
8/11/2021 22:15,199186,2034520,1014190
8/11/2021 22:20,199186,1958440,988807
8/11/2021 22:25,199186,1960900,999848
8/11/2021 22:30,199186,1996380,1017600
8/11/2021 22:35,199186,2024460,1037230
8/11/2021 22:40,199186,1923830,1005370
8/11/2021 22:45,199186,1811910,974555
8/11/2021 22:50,199186,1787010,967917
8/11/2021 22:55,199186,1791360,979623
8/11/2021 23:00,199186,1770260,970556
8/11/2021 23:05,199186,1725770,960100
8/11/2021 23:10,199186,1747300,981660
8/11/2021 23:15,199186,1681890,965481
8/11/2021 23:20,199186,1669250,950991
8/11/2021 23:25,199186,1624080,953259
8/11/2021 23:30,199186,1656140,969788
8/11/2021 23:35,199186,1586330,951020
8/11/2021 23:40,199186,1521460,935748
8/11/2021 23:45,199186,1497870,929817
8/11/2021 23:50,199186,1430090,913852
8/11/2021 23:55,199186,1400150,913830
8/12/2021 0:00,199186,1410640,917815
8/12/2021 0:05,199186,1333140,895005
8/12/2021 0:10,199186,1339340,891726
8/12/2021 0:15,199186,1420050,922497
8/12/2021 0:20,199186,1326610,900719
8/12/2021 0:25,199186,1283130,890670
8/12/2021 0:30,199186,1236230,878071
8/12/2021 0:35,199186,1368240,925387
8/12/2021 0:40,199186,1337610,908986
8/12/2021 0:45,199186,1258760,896064
8/12/2021 0:50,199186,1274230,893840
8/12/2021 0:55,199186,1219920,881477
8/12/2021 1:00,199186,1181830,878010
8/12/2021 1:05,199186,1185740,877578
8/12/2021 1:10,199186,1199180,878346
8/12/2021 1:15,199186,1184390,880318
8/12/2021 1:20,199186,1177540,872728
8/12/2021 1:25,199186,1159790,865156
8/12/2021 1:30,199186,1136680,858589
8/12/2021 1:35,199186,1130720,856968
8/12/2021 1:40,199186,1161860,870159
8/12/2021 1:45,199186,1104940,851904
8/12/2021 1:50,199186,1109650,857589
8/12/2021 1:55,199186,1090270,855112
8/12/2021 2:00,199186,1133110,862545
8/12/2021 2:05,199186,1106390,849949
8/12/2021 2:10,199186,1117770,850117
8/12/2021 2:15,199186,1072480,844635
8/12/2021 2:20,199186,1082870,846040
8/12/2021 2:25,199186,1105440,846960
8/12/2021 2:30,199186,1141730,855158
8/12/2021 2:35,199186,1101500,846373
8/12/2021 2:40,199186,1095070,853367
8/12/2021 2:45,199186,1094690,845839
8/12/2021 2:50,199186,1091380,852000
8/12/2021 2:55,199186,1119840,857133
8/12/2021 3:00,199186,1128850,850479
8/12/2021 3:05,199186,1084250,852002
8/12/2021 3:10,199186,1094760,849614
8/12/2021 3:15,199186,1120590,849971
8/12/2021 3:20,199186,1108270,846412
8/12/2021 3:25,199186,1135220,847127
8/12/2021 3:30,199186,1152550,855100
8/12/2021 3:35,199186,1112920,844341
8/12/2021 3:40,199186,1102280,845345
8/12/2021 3:45,199186,1074160,844459
8/12/2021 3:50,199186,1114330,849743
8/12/2021 3:55,199186,1122070,843349
8/12/2021 4:00,199186,1132290,848361
8/12/2021 4:05,199186,1137190,847992
8/12/2021 4:10,199186,1162490,846662
8/12/2021 4:15,199186,1116190,844808
8/12/2021 4:20,199186,1126770,844642
8/12/2021 4:25,199186,1108140,844733
8/12/2021 4:30,199186,1159180,847894
8/12/2021 4:35,199186,1207330,849139
8/12/2021 4:40,199186,1224690,848849
8/12/2021 4:45,199186,1202780,849571
8/12/2021 4:50,199186,1184330,845952
8/12/2021 4:55,199186,1224090,849850
8/12/2021 5:00,199186,1281650,852142
8/12/2021 5:05,199186,1256670,852720
8/12/2021 5:10,199186,1239640,850237
8/12/2021 5:15,199186,1210320,848828
8/12/2021 5:20,199186,1203960,848978
8/12/2021 5:25,199186,1271340,853467
8/12/2021 5:30,199186,1289200,853008
8/12/2021 5:35,199186,1306260,852949
8/12/2021 5:40,199186,1333360,855861
8/12/2021 5:45,199186,1297340,857095
8/12/2021 5:50,199186,1298540,852205
8/12/2021 5:55,199186,1317900,853225
8/12/2021 6:00,199186,1316620,851812
8/12/2021 6:05,199186,1369630,855008
8/12/2021 6:10,199186,1394090,859038
8/12/2021 6:15,199186,1359290,854939
8/12/2021 6:20,199186,1355480,855683
