# file...... outputs/Substation_output_R4_12_47_1.csv
# date...... Sun Nov 02 12:28:57 2025
# user...... mukh915
# host...... (null)
# target.... substation 8960
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-01 14:30:00 CDT,+199186+0i,+1.32593e+06+1.01424e+06j,+416049+514249j,+404529+360935j,+505356+139056j
2021-08-01 14:35:00 CDT,+199186+0i,+1.27391e+06+1.00955e+06j,+396906+516651j,+392601+360871j,+484407+132026j
2021-08-01 14:40:00 CDT,+199186+0i,+1.35183e+06+1.03189e+06j,+418692+525014j,+448687+373477j,+484447+133398j
2021-08-01 14:45:00 CDT,+199186+0i,+1.34536e+06+1.01368e+06j,+382452+513331j,+470145+370082j,+492759+130263j
2021-08-01 14:50:00 CDT,+199186+0i,+1.38544e+06+1.01753e+06j,+396764+513809j,+479493+370065j,+509187+133660j
2021-08-01 14:55:00 CDT,+199186+0i,+1.72874e+06+1.02847e+06j,+540775+519752j,+555871+367135j,+632092+141581j
2021-08-01 15:00:00 CDT,+199186+0i,+1.74206e+06+1.0208e+06j,+538631+515211j,+570151+371080j,+633279+134509j
2021-08-01 15:05:00 CDT,+199186+0i,+1.60943e+06+963451j,+499392+495821j,+512413+349605j,+597622+118024j
2021-08-01 15:10:00 CDT,+199186+0i,+1.77046e+06+1.03477e+06j,+585053+524299j,+558600+372641j,+626804+137831j
2021-08-01 15:15:00 CDT,+199186+0i,+1.67741e+06+1.00522e+06j,+553997+515676j,+510993+357290j,+612421+132250j
2021-08-01 15:20:00 CDT,+199186+0i,+1.96632e+06+1.07547e+06j,+648423+535184j,+609155+382394j,+708745+157887j
2021-08-01 15:25:00 CDT,+199186+0i,+1.91151e+06+1.03261e+06j,+635085+525374j,+584503+368032j,+691920+139202j
2021-08-01 15:30:00 CDT,+199186+0i,+1.84332e+06+1.00167e+06j,+606774+517461j,+540207+353678j,+696335+130530j
2021-08-01 15:35:00 CDT,+199186+0i,+1.89012e+06+1.02363e+06j,+587965+516049j,+577482+362624j,+724677+144960j
2021-08-01 15:40:00 CDT,+199186+0i,+1.94551e+06+1.02384e+06j,+599036+518094j,+629159+368746j,+717319+137000j
2021-08-01 15:45:00 CDT,+199186+0i,+1.97573e+06+1.03908e+06j,+639391+520774j,+629176+370873j,+707159+147434j
2021-08-01 15:50:00 CDT,+199186+0i,+1.94736e+06+1.02631e+06j,+646434+520023j,+643174+375339j,+657752+130953j
2021-08-01 15:55:00 CDT,+199186+0i,+1.90667e+06+999050j,+643824+516780j,+609527+359821j,+653317+122450j
2021-08-01 16:00:00 CDT,+199186+0i,+2.0033e+06+1.02844e+06j,+648107+520360j,+642062+369032j,+713127+139050j
2021-08-01 16:05:00 CDT,+199186+0i,+1.9341e+06+1.00633e+06j,+621247+511459j,+602120+358727j,+710729+136139j
2021-08-01 16:10:00 CDT,+199186+0i,+1.92906e+06+1.0078e+06j,+659777+519912j,+575499+351404j,+693788+136483j
2021-08-01 16:15:00 CDT,+199186+0i,+1.9252e+06+1.02209e+06j,+635671+522484j,+602508+364882j,+687025+134723j
2021-08-01 16:20:00 CDT,+199186+0i,+1.97561e+06+1.02633e+06j,+655010+519310j,+612829+369414j,+707769+137610j
2021-08-01 16:25:00 CDT,+199186+0i,+2.03515e+06+1.03897e+06j,+684577+526507j,+604514+363888j,+746056+148580j
2021-08-01 16:30:00 CDT,+199186+0i,+1.98436e+06+1.03071e+06j,+654651+514887j,+595238+366875j,+734476+148949j
2021-08-01 16:35:00 CDT,+199186+0i,+1.9183e+06+1.01114e+06j,+652982+518660j,+545552+351554j,+719763+140922j
2021-08-01 16:40:00 CDT,+199186+0i,+1.98769e+06+1.04604e+06j,+660860+529709j,+610543+372419j,+716291+143911j
