# file...... outputs/Substation_output.csv
# date...... Mon Jun 15 17:10:03 2026
# user...... jacob
# host...... (null)
# target.... substation 9572
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-06 12:05:00 CDT,+199186+0i,+847922+930724j,+243426+495394j,+284510+333580j,+319987+101750j
2021-08-06 12:10:00 CDT,+199186+0i,+793289+901517j,+229657+486213j,+273750+326191j,+289882+89112.1j
2021-08-06 12:15:00 CDT,+199186+0i,+839638+936142j,+216532+492813j,+314068+344788j,+309037+98540.6j
2021-08-06 12:20:00 CDT,+199186+0i,+747501+890646j,+186993+480572j,+279960+323796j,+280548+86278.5j
2021-08-06 12:25:00 CDT,+199186+0i,+839040+928792j,+218652+492992j,+312631+338971j,+307757+96829.5j
2021-08-06 12:30:00 CDT,+199186+0i,+814130+931977j,+215084+493760j,+282369+335759j,+316677+102458j
2021-08-06 12:35:00 CDT,+199186+0i,+835660+938090j,+226029+500222j,+274837+335770j,+334794+102098j
2021-08-06 12:40:00 CDT,+199186+0i,+871599+952904j,+230044+502911j,+273288+340825j,+368267+109168j
2021-08-06 12:45:00 CDT,+199186+0i,+923200+936839j,+231612+489099j,+306639+343798j,+384948+103942j
2021-08-06 12:50:00 CDT,+199186+0i,+874628+925214j,+234220+491880j,+282808+336069j,+357601+97265.7j
2021-08-06 12:55:00 CDT,+199186+0i,+853889+939781j,+225213+494543j,+278605+343245j,+350071+101993j
2021-08-06 13:00:00 CDT,+199186+0i,+929271+967608j,+249856+501950j,+319055+354985j,+360361+110673j
2021-08-06 13:05:00 CDT,+199186+0i,+820898+933399j,+220046+495091j,+257200+332906j,+343651+105402j
2021-08-06 13:10:00 CDT,+199186+0i,+864398+950789j,+228358+494138j,+279975+346438j,+356064+110213j
2021-08-06 13:15:00 CDT,+199186+0i,+919677+966762j,+263458+507804j,+310889+353604j,+345330+105354j
2021-08-06 13:20:00 CDT,+199186+0i,+835012+943313j,+227206+495565j,+283631+343156j,+324175+104591j
2021-08-06 13:25:00 CDT,+199186+0i,+907887+958503j,+249493+501254j,+297063+345726j,+361330+111523j
2021-08-06 13:30:00 CDT,+199186+0i,+921535+968221j,+232630+499379j,+336140+355085j,+352765+113758j
2021-08-06 13:35:00 CDT,+199186+0i,+872347+950096j,+236781+498316j,+313497+348798j,+322068+102983j
2021-08-06 13:40:00 CDT,+199186+0i,+890070+959005j,+271050+508789j,+287462+341727j,+331558+108489j
2021-08-06 13:45:00 CDT,+199186+0i,+1.01011e+06+1.0042e+06j,+294502+516266j,+349820+367668j,+365787+120264j
2021-08-06 13:50:00 CDT,+199186+0i,+933487+982427j,+261740+510333j,+307785+349428j,+363962+122666j
2021-08-06 13:55:00 CDT,+199186+0i,+1.01553e+06+993810j,+301051+514823j,+339273+359840j,+375211+119147j
2021-08-06 14:00:00 CDT,+199186+0i,+1.21641e+06+966461j,+388779+507721j,+378256+345699j,+449378+113041j
2021-08-06 14:05:00 CDT,+199186+0i,+1.07923e+06+986639j,+311010+512884j,+354569+355353j,+413655+118402j
2021-08-06 14:10:00 CDT,+199186+0i,+964556+982831j,+245055+504421j,+334084+357351j,+385417+121058j
2021-08-06 14:15:00 CDT,+199186+0i,+1.03103e+06+995705j,+308113+514537j,+310090+351801j,+412825+129367j
2021-08-06 14:20:00 CDT,+199186+0i,+1.00506e+06+979993j,+298560+510591j,+336866+354030j,+369632+115372j
2021-08-06 14:25:00 CDT,+199186+0i,+1.11374e+06+1.01457e+06j,+327921+524431j,+358534+360132j,+427283+130012j
2021-08-06 14:30:00 CDT,+199186+0i,+1.08136e+06+1.01287e+06j,+333781+527681j,+344566+361356j,+403011+123828j
2021-08-06 14:35:00 CDT,+199186+0i,+1.05726e+06+994353j,+310617+515923j,+341899+354708j,+404741+123722j
2021-08-06 14:40:00 CDT,+199186+0i,+1.21944e+06+1.04443e+06j,+372796+525025j,+394073+370503j,+452567+148902j
2021-08-06 14:45:00 CDT,+199186+0i,+1.1458e+06+1.01045e+06j,+356508+523271j,+355781+357873j,+433514+129302j
2021-08-06 14:50:00 CDT,+199186+0i,+1.28388e+06+1.05928e+06j,+392882+532777j,+416179+381693j,+474821+144815j
2021-08-06 14:55:00 CDT,+199186+0i,+1.19688e+06+1.01721e+06j,+362967+526999j,+380936+359963j,+452977+130247j
2021-08-06 15:00:00 CDT,+199186+0i,+1.34445e+06+1.03695e+06j,+411055+526563j,+406305+361842j,+527085+148541j
2021-08-06 15:05:00 CDT,+199186+0i,+1.2975e+06+1.02084e+06j,+388058+520674j,+446222+374790j,+463215+125377j
2021-08-06 15:10:00 CDT,+199186+0i,+1.32199e+06+1.05753e+06j,+429936+542485j,+407478+368703j,+484576+146343j
2021-08-06 15:15:00 CDT,+199186+0i,+1.33697e+06+1.04825e+06j,+429793+538508j,+413286+361212j,+493892+148526j
2021-08-06 15:20:00 CDT,+199186+0i,+1.4221e+06+1.09082e+06j,+424274+538019j,+473491+390171j,+524332+162634j
2021-08-06 15:25:00 CDT,+199186+0i,+1.42256e+06+1.07371e+06j,+429237+538855j,+468195+384756j,+525130+150098j
2021-08-06 15:30:00 CDT,+199186+0i,+1.33888e+06+1.05585e+06j,+429610+538117j,+419600+378244j,+489666+139494j
2021-08-06 15:35:00 CDT,+199186+0i,+1.29123e+06+1.03436e+06j,+395014+527716j,+399977+366403j,+496237+140239j
2021-08-06 15:40:00 CDT,+199186+0i,+1.2846e+06+1.03872e+06j,+385534+525697j,+432814+371465j,+466253+141555j
2021-08-06 15:45:00 CDT,+199186+0i,+1.45906e+06+1.10276e+06j,+480979+554841j,+462828+389801j,+515252+158115j
2021-08-06 15:50:00 CDT,+199186+0i,+1.5055e+06+1.11298e+06j,+484168+552072j,+471863+397052j,+549466+163857j
2021-08-06 15:55:00 CDT,+199186+0i,+1.30024e+06+1.0239e+06j,+425681+526900j,+392480+362411j,+482077+134591j
2021-08-06 16:00:00 CDT,+199186+0i,+1.57392e+06+1.13859e+06j,+491449+557503j,+505032+405758j,+577440+175329j
2021-08-06 16:05:00 CDT,+199186+0i,+1.3294e+06+1.02839e+06j,+419813+526634j,+427898+368664j,+481691+133091j
2021-08-06 16:10:00 CDT,+199186+0i,+1.50449e+06+1.0868e+06j,+462850+538987j,+498117+392043j,+543524+155773j
2021-08-06 16:15:00 CDT,+199186+0i,+1.53698e+06+1.08912e+06j,+505207+554194j,+492171+383258j,+539603+151672j
2021-08-06 16:20:00 CDT,+199186+0i,+1.53094e+06+1.08796e+06j,+483706+549842j,+496427+390065j,+550809+148054j
2021-08-06 16:25:00 CDT,+199186+0i,+1.52555e+06+1.07839e+06j,+436004+531254j,+511683+386904j,+577864+160232j
2021-08-06 16:30:00 CDT,+199186+0i,+1.68759e+06+1.12523e+06j,+556275+559398j,+535039+397540j,+596280+168295j
2021-08-06 16:35:00 CDT,+199186+0i,+1.56003e+06+1.06998e+06j,+516826+542658j,+513464+387356j,+529738+139970j
2021-08-06 16:40:00 CDT,+199186+0i,+1.58448e+06+1.07748e+06j,+494523+536416j,+503357+384041j,+586605+157026j
2021-08-06 16:45:00 CDT,+199186+0i,+1.50329e+06+1.04907e+06j,+473316+531094j,+469692+371641j,+560285+146340j
2021-08-06 16:50:00 CDT,+199186+0i,+1.65318e+06+1.10539e+06j,+550262+554623j,+531253+395338j,+571667+155433j
2021-08-06 16:55:00 CDT,+199186+0i,+1.62017e+06+1.06908e+06j,+516867+533604j,+535347+388253j,+567957+147219j
2021-08-06 17:00:00 CDT,+199186+0i,+1.64761e+06+1.08953e+06j,+578676+558992j,+497102+379281j,+571833+151260j
2021-08-06 17:05:00 CDT,+199186+0i,+1.60196e+06+1.08373e+06j,+528436+537527j,+489816+386401j,+583705+159801j
2021-08-06 17:10:00 CDT,+199186+0i,+1.80963e+06+1.14167e+06j,+615359+568492j,+542804+395788j,+651463+177392j
2021-08-06 17:15:00 CDT,+199186+0i,+1.66077e+06+1.07199e+06j,+574235+550337j,+524923+382908j,+561614+138749j
2021-08-06 17:20:00 CDT,+199186+0i,+1.67439e+06+1.07305e+06j,+559674+539630j,+504399+378984j,+610320+154434j
2021-08-06 17:25:00 CDT,+199186+0i,+1.72859e+06+1.08271e+06j,+581651+548754j,+499616+373816j,+647323+160136j
2021-08-06 17:30:00 CDT,+199186+0i,+1.74035e+06+1.08776e+06j,+572423+540156j,+555139+389940j,+612794+157660j
